"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"1","1","2014-10-29","1","DET","1","89","79","92.3","82.0","96.4",".365",".282",".451","53.1","56.7","7.3","6.9",".388","13.2","27.5",".271",".405","14.0","82.2",".131"
"2","2","2014-11-01","0","OKC","0","91","102","95.2","106.7","95.6",".250",".325",".512","50.0","54.3","4.2","16.7",".481","16.1","23.9",".175",".500","12.2","83.3",".275"
"3","3","2014-11-03","1","SAC","0","105","110","104.5","109.5","100.4",".355",".258",".488","45.7","61.1","4.0","9.7",".414","12.2","29.4",".301",".432","12.9","65.9",".494"
"4","4","2014-11-05","0","SAC","0","109","131","109.6","131.7","99.5",".378",".341",".570","44.4","64.9","4.0","8.9",".506","12.8","18.4",".317",".605","11.7","73.5",".513"
"5","5","2014-11-07","1","CLE","0","101","110","104.5","113.8","96.7",".176",".341",".551","50.0","55.0","5.2","8.2",".535","12.4","18.2",".118",".512","7.5","85.0",".286"
"6","6","2014-11-09","0","POR","0","100","116","102.1","118.5","97.9",".330",".143",".480","51.9","38.9","5.1","10.1",".423","12.6","34.0",".253",".530","8.6","69.8",".100"
"7","7","2014-11-12","1","POR","0","113","130","113.3","130.3","99.8",".367",".256",".541","50.5","53.8","10.0","3.6",".478","10.3","30.6",".300",".602","12.2","72.7",".273"
"8","8","2014-11-14","0","IND","1","108","87","117.7","94.8","91.8",".287",".264",".551","52.3","46.5","8.7","8.1",".540","7.5","29.5",".161",".452","12.2","75.0",".131"
"9","9","2014-11-16","0","NYK","0","93","109","97.3","114.0","95.6",".317",".415",".498","47.6","62.5","9.4","0.0",".470","15.4","22.2",".195",".579","14.6","78.4",".276"
"10","10","2014-11-17","0","CLE","1","106","97","112.8","103.2","94.0",".176",".365",".579","48.1","61.0","10.6","8.0",".553","14.1","21.4",".141",".494","14.4","76.9",".241"
"11","11","2014-11-19","1","OKC","1","107","100","126.1","117.9","84.8",".268",".354",".584","51.9","62.5","7.1","8.9",".549","8.0","31.6",".207",".519","10.0","69.8",".228"
"12","12","2014-11-21","1","NOP","1","117","97","124.8","103.5","93.7",".305",".293",".629","50.6","55.8","8.5","16.1",".591","9.7","20.0",".244",".429","11.4","80.5",".385"
"13","13","2014-11-23","0","LAL","1","101","94","95.7","89.0","95.6",".422",".411",".473","53.3","58.8","6.6","3.1",".433","13.0","25.5",".256",".388","11.1","82.7",".281"
"14","14","2014-11-25","1","CHI","1","114","109","120.2","114.9","94.8",".318",".188",".588","54.9","51.2","5.3","11.5",".553","12.6","35.0",".235",".470","10.9","73.8",".390"
"15","15","2014-11-26","0","PHO","0","112","120","114.7","122.9","97.7",".378",".278",".534","53.4","48.7","10.2","6.3",".478","13.9","41.7",".289",".585","14.1","67.5",".193"
"16","16","2014-11-28","1","PHO","1","122","97","120.5","95.8","101.3",".409",".239",".587","63.0","48.8","9.9","4.8",".511","14.8","39.0",".364",".435","13.3","82.4",".271"
"17","17","2014-12-01","0","UTA","1","103","101","109.3","107.2","94.2",".195",".299",".545","44.8","56.1","7.4","9.1",".523","9.6","19.0",".138",".470","12.6","68.9",".262"
"18","18","2014-12-02","1","POR","0","103","105","105.6","107.7","97.5",".235",".247",".576","52.6","51.2","8.2","3.1",".549","13.5","17.5",".173",".529","11.4","89.5",".163"
"19","19","2014-12-05","0","WAS","0","89","119","90.1","120.5","98.7",".366",".268",".467","40.9","51.6","8.1","10.8",".409","16.6","20.8",".268",".571","13.4","65.0",".259"
"20","20","2014-12-07","0","ATL","0","84","96","90.8","103.8","92.5",".140",".376",".425","54.7","73.5","9.7","6.7",".398","12.4","33.3",".108",".471","11.2","76.6",".161"
"21","21","2014-12-08","0","TOR","0","107","112","108.1","113.1","89.7",".144",".288",".484","52.7","48.8","7.1","4.2",".462","10.5","34.5",".106",".562","13.0","78.9",".259"
"22","22","2014-12-10","1","MIA","1","102","82","121.3","97.5","84.1",".318",".271",".526","54.3","55.3","8.3","6.7",".494","9.4","39.5",".212",".409","9.9","67.3",".183"
"23","23","2014-12-13","0","HOU","0","96","108","93.5","105.2","102.6",".271",".292",".447","49.5","66.7","6.8","13.0",".411","12.3","27.8",".177",".500","12.0","73.5",".227"
"24","24","2014-12-14","1","SAS","0","91","99","98.3","106.9","92.6",".253",".193",".493","51.1","58.8","10.8","6.9",".458","18.5","31.9",".181",".493","12.7","73.2",".351"
"25","25","2014-12-17","1","HOU","0","111","115","103.3","107.0","97.3",".232",".303",".509","48.1","75.0","7.4","1.8",".470","12.1","26.2",".182",".459","13.1","77.8",".435"
"26","26","2014-12-19","1","LAC","1","109","106","111.2","108.1","98.1",".375",".363",".585","50.6","78.9","6.1","1.5",".544","18.4","25.7",".275",".476","10.0","70.5",".294"
"27","27","2014-12-20","1","IND","1","76","73","80.0","76.9","94.9",".232",".195",".421","49.5","46.7","7.4","10.8",".378","15.0","18.8",".171",".347","12.8","78.4",".136"
"28","28","2014-12-22","0","CHO","0","82","110","86.9","116.5","94.4",".293",".220",".443","45.7","35.5","6.4","6.6",".390","12.3","19.1",".220",".588","11.7","82.4",".200"
"29","29","2014-12-23","0","BRK","0","96","102","103.8","110.3","92.5",".268",".305",".524","56.7","41.7","4.3","5.9",".482","16.4","34.1",".207",".505","8.5","75.5",".110"
"30","30","2014-12-26","1","MIN","1","106","102","104.5","100.6","101.4",".337",".200",".486","58.5","46.2","1.0","6.8",".426","14.2","42.3",".263",".413","5.8","74.1",".165"
"31","31","2014-12-28","1","TOR","0","102","116","109.3","124.3","93.3",".391",".195",".500","52.7","48.6","3.2","3.1",".448","8.9","32.6",".276",".545","5.6","72.3",".227"
"32","32","2014-12-30","1","LAL","0","103","111","104.6","112.8","98.4",".310",".299",".521","48.1","64.1","13.2","13.7",".494","10.0","22.4",".195",".618","17.1","87.5",".224"
"33","33","2015-01-01","0","CHI","0","101","106","106.9","112.2","94.4",".293",".152",".486","55.3","51.4","4.2","9.2",".429","10.4","34.0",".239",".462","6.4","75.5",".242"
"34","34","2015-01-03","1","MEM","1","114","85","120.0","89.4","95.0",".392",".190",".615","56.5","51.2","6.3","11.1",".563","12.3","21.6",".316",".442","11.6","83.3",".105"
"35","35","2015-01-05","0","MIN","1","110","101","120.2","110.4","91.5",".190",".226",".604","49.4","56.5","8.7","9.2",".589","11.6","25.0",".131",".483","11.0","68.1",".169"
"36","36","2015-01-07","1","ORL","1","93","90","95.0","92.0","97.9",".351",".230",".544","52.8","66.7","5.1","6.1",".493","19.7","15.8",".270",".443","12.8","80.4",".136"
"37","37","2015-01-09","0","SAC","1","118","108","123.1","112.7","95.9",".329",".200",".606","50.6","57.4","10.4","9.0",".582","10.2","27.8",".224",".523","12.7","70.7",".209"
"38","38","2015-01-14","1","DAL","1","114","107","112.1","105.3","101.7",".427",".232",".585","56.7","61.0","5.9","11.1",".524","14.1","27.5",".341",".455","6.8","80.0",".160"
"39","39","2015-01-16","0","DAL","0","89","97","93.6","102.0","95.1",".301",".301",".473","50.0","67.6","6.3","5.6",".464","13.8","23.6",".145",".468","13.2","79.6",".291"
"40","40","2015-01-17","1","MIN","0","105","113","111.0","119.4","94.6",".239",".337",".516","47.6","55.3","10.6","6.6",".467","9.0","27.1",".207",".588","14.4","76.5",".238"
"41","41","2015-01-19","0","GSW","0","79","122","79.4","122.6","99.5",".218",".276",".414","42.4","56.7","9.0","5.6",".385","14.4","14.8",".138",".623","12.3","81.6",".259"
"42","42","2015-01-20","1","SAS","0","99","109","104.8","115.4","94.4",".367",".177",".539","48.8","70.3","7.4","0.0",".500","14.8","28.6",".253",".518","14.3","68.2",".262"
"43","43","2015-01-23","1","BOS","0","99","100","107.6","108.7","92.0",".292",".236",".493","53.9","54.1","8.7","3.7",".449","10.7","34.0",".213",".553","13.9","79.5",".227"
"44","44","2015-01-25","1","WAS","0","115","117","109.6","111.5","95.0",".277",".287",".507","47.4","63.4","6.7","3.9",".465","7.4","25.9",".208",".556","14.5","75.6",".189"
"45","45","2015-01-26","0","LAC","0","98","102","108.3","112.7","90.5",".181",".253",".547","45.8","65.0","7.7","6.6",".530","10.0","18.6",".120",".519","12.7","75.0",".238"
"46","46","2015-01-28","0","NOP","1","93","85","111.1","101.6","83.7",".082",".200",".528","44.8","76.9","4.8","10.4",".518","8.3","20.5",".059",".409","8.9","64.6",".220"
"47","47","2015-01-29","0","MEM","0","69","99","72.8","104.4","94.8",".115",".299",".377","45.2","65.5","6.3","6.9",".345","14.9","18.5",".103",".460","8.3","74.0",".205"
"48","48","2015-01-31","1","CHO","0","86","104","84.1","101.8","102.2",".217",".261",".427","43.6","63.6","2.0","9.8",".386","10.6","14.5",".163",".473","8.8","78.3",".172"
"49","49","2015-02-03","0","PHI","0","98","105","98.0","105.0","100.0",".329",".365",".503","43.0","78.8","13.0","7.0",".459","12.6","16.0",".235",".521","18.4","80.6",".457"
"50","50","2015-02-04","0","BOS","0","100","104","105.8","110.0","94.5",".413",".300",".529","48.5","54.5","9.5","8.5",".438","13.7","30.4",".375",".465","10.9","64.2",".121"
"51","51","2015-02-06","0","DET","0","88","98","92.2","102.7","95.4",".259",".259",".465","45.7","66.7","7.3","8.6",".418","12.1","21.6",".200",".476","14.6","74.4",".244"
"52","52","2015-02-09","1","OKC","0","114","124","119.4","129.9","95.5",".333",".322",".571","48.7","47.6","7.3","7.1",".534","9.1","27.9",".241",".613","11.2","74.3",".325"
"53","53","2015-02-10","0","LAL","1","106","96","117.5","106.5","90.2",".291",".203",".595","44.9","58.1","10.0","11.9",".570","7.3","12.1",".203",".471","9.4","68.9",".188"
"54","54","2015-02-20","0","MIL","0","81","89","87.1","95.7","93.0",".250",".310",".434","49.5","60.0","11.8","11.1",".399","13.9","26.4",".167",".455","15.4","81.6",".231"
"55","55","2015-02-22","0","OKC","0","94","119","93.3","118.1","100.8",".206",".278",".444","41.2","54.3","12.9","6.9",".397","10.2","26.2",".175",".565","15.0","63.4",".163"
"56","56","2015-02-23","1","BRK","0","82","110","86.5","116.0","94.8",".234",".287",".395","46.2","58.1","6.3","4.2",".367","11.1","30.6",".138",".489","8.9","68.2",".217"
"57","57","2015-02-25","1","PHO","0","96","110","97.2","111.4","98.8",".407",".420",".503","38.1","71.0","11.1","7.5",".457","13.6","19.2",".272",".473","15.3","56.6",".264"
"58","58","2015-02-27","1","UTA","0","82","104","91.4","116.0","89.7",".345",".381",".424","45.6","78.6","10.0","6.4",".381","13.4","31.4",".214",".640","20.6","71.4",".250"
"59","59","2015-03-01","1","NOP","0","92","99","100.3","107.9","91.7",".185",".359",".462","50.0","45.9","10.9","5.8",".451","10.0","31.4",".098",".520","15.5","75.7",".297"
"60","60","2015-03-03","1","MIL","1","106","95","108.3","97.0","97.9",".233",".395",".559","51.2","66.7","8.2","8.1",".523","12.1","19.5",".186",".465","12.8","81.4",".174"
"61","61","2015-03-04","0","MIN","1","100","85","109.1","92.8","91.6",".109",".217",".519","54.3","64.3","8.7","4.7",".500","11.9","31.1",".087",".409","11.4","75.5",".220"
"62","62","2015-03-06","0","SAS","0","111","120","112.5","121.6","98.7",".267",".198",".577","51.4","46.7","7.1","5.5",".558","11.9","19.5",".174",".601","8.8","90.9",".316"
"63","63","2015-03-07","1","HOU","0","100","114","94.5","107.7","105.8",".207",".326",".498","47.8","60.5","15.1","13.8",".462","15.2","24.5",".163",".523","18.0","74.4",".279"
"64","64","2015-03-09","1","NYK","1","106","78","116.0","85.3","91.4",".333",".276",".531","51.6","55.3","6.6","6.5",".483","5.7","22.9",".253",".420","14.0","82.2",".200"
"65","65","2015-03-11","1","ATL","1","115","102","117.4","104.2","97.9",".238",".369",".620","57.9","66.7","8.2","16.7",".577","17.0","31.4",".214",".475","15.5","80.5",".309"
"66","66","2015-03-13","1","GSW","1","114","103","117.9","106.5","96.7",".451",".207",".580","59.8","56.1","4.1","4.1",".549","11.7","33.3",".293",".467","7.3","81.3",".185"
"67","67","2015-03-15","0","NOP","1","118","111","107.6","101.2","90.8",".192",".298",".523","47.3","54.3","8.2","5.2",".490","8.9","21.8",".154",".495","14.3","72.7",".131"
"68","68","2015-03-16","0","MEM","0","81","92","89.2","101.3","90.8",".259",".222",".449","39.4","46.7","14.3","7.0",".420","14.3","21.3",".160",".425","17.1","57.4",".300"
"69","69","2015-03-19","0","HOU","0","108","118","101.6","111.0","106.3",".204",".387",".533","46.2","54.8","7.5","5.7",".522","12.9","13.3",".118",".518","13.7","78.3",".386"
"70","70","2015-03-20","0","MIA","0","91","108","98.2","116.5","92.7",".241",".342",".521","44.3","56.8","11.9","10.8",".513","15.5","22.7",".127",".574","15.2","71.4",".185"
"71","71","2015-03-22","0","ORL","1","119","100","123.4","103.7","96.4",".333",".311",".577","55.1","71.4","11.4","8.8",".533","11.2","38.3",".256",".506","16.3","73.8",".165"
"72","72","2015-03-25","1","PHI","0","85","99","89.4","104.2","95.0",".321",".345",".443","50.0","44.8","8.4","8.0",".393","14.3","26.5",".226",".500","14.6","73.5",".179"
"73","73","2015-03-27","1","UTA","1","107","91","116.2","98.8","92.1",".303",".316",".621","49.4","59.0","8.7","7.4",".599","16.5","22.2",".211",".426","12.1","70.2",".272"
"74","74","2015-03-28","0","POR","0","114","120","114.5","120.5","99.6",".239",".261",".561","46.4","55.8","12.0","1.5",".516","9.8","22.9",".207",".612","14.7","77.8",".188"
"75","75","2015-04-01","0","UTA","0","84","98","94.2","109.9","89.2",".126",".347",".419","44.3","39.4","7.8","9.3",".384","5.6","22.9",".116",".539","13.8","70.0",".195"
"76","76","2015-04-03","0","SAS","0","93","123","97.6","129.0","95.3",".126",".195",".506","43.0","42.5","8.4","5.9",".494","16.4","26.2",".080",".635","16.3","62.2",".176"
"77","77","2015-04-04","1","LAC","0","92","107","97.9","113.9","94.0",".365",".259",".466","48.4","65.6","7.4","2.2",".412","13.2","30.6",".259",".513","11.0","69.0",".329"
"78","78","2015-04-08","1","LAL","1","119","101","126.4","107.3","94.1",".273",".341",".604","53.6","59.1","7.4","10.2",".574","8.4","26.8",".205",".513","13.4","79.1",".320"
"79","79","2015-04-10","1","DAL","0","143","144","119.2","120.0","99.3",".200",".344",".526","55.5","54.7","8.3","1.3",".484","9.9","41.5",".176",".573","12.4","75.6",".174"
"80","80","2015-04-12","1","SAC","1","122","111","118.6","107.9","102.9",".366",".317",".641","56.8","71.1","14.6","1.8",".604","15.9","27.8",".280",".547","17.8","84.2",".405"
