"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"1","1","2013-10-30","0","SAC","0","88","90","95.1","97.3","92.5",".215",".190",".509","50.0","55.9","3.2","18.3",".462","17.2","21.1",".190",".457","13.3","75.0",".198"
"2","2","2013-11-01","1","POR","0","98","113","103.2","119.0","95.0",".343",".182",".430","50.0","38.9","6.3","6.2",".394","3.4","33.9",".202",".495","6.0","68.6",".107"
"3","3","2013-11-05","1","SAS","0","94","102","93.4","101.3","100.7",".241",".229",".512","53.6","62.9","4.0","5.7",".476","19.3","24.4",".181",".488","14.4","81.4",".209"
"4","4","2013-11-07","1","ATL","1","109","107","111.4","109.4","97.8",".198",".291",".583","49.5","66.7","4.1","11.8",".570","14.6","23.3",".128",".500","9.7","72.9",".138"
"5","5","2013-11-08","0","PHO","0","103","114","99.4","110.1","103.6",".350",".275",".558","43.5","47.2","10.6","3.2",".500","17.8","15.9",".288",".536","17.1","73.2",".301"
"6","6","2013-11-11","0","UTA","1","100","81","111.1","90.0","90.0",".338",".213",".544","59.8","50.0","5.6","1.7",".481","13.2","33.3",".288",".422","13.8","81.3",".208"
"7","7","2013-11-13","1","LAL","1","111","99","115.1","102.6","96.4",".370",".210",".477","53.2","57.5","11.4","11.0",".430","6.4","41.8",".250",".436","11.7","64.8",".181"
"8","8","2013-11-15","1","MIN","1","117","113","112.4","108.5","104.1",".216",".206",".551","52.3","59.6","6.7","12.5",".521","12.4","31.1",".165",".521","13.5","74.4",".160"
"9","9","2013-11-16","0","HOU","0","111","122","110.8","121.8","100.1",".182",".242",".519","47.8","48.9","8.0","11.7",".495","10.8","34.0",".131",".562","13.8","67.6",".383"
"10","10","2013-11-18","0","OKC","0","113","115","114.2","116.3","98.9",".518",".277",".554","45.9","60.0","7.1","9.1",".530","9.7","22.7",".301",".478","10.1","64.8",".280"
"11","11","2013-11-21","1","CHI","1","97","87","101.8","91.3","95.3",".262",".250",".518","45.3","60.5","6.3","11.4",".506","13.8","26.5",".143",".403","14.0","61.4",".082"
"12","12","2013-11-23","1","DAL","1","102","100","102.8","100.7","99.3",".380",".405",".553","53.0","68.6","7.1","4.5",".513","16.3","20.0",".266",".443","10.1","83.7",".264"
"13","13","2013-11-25","0","DAL","1","110","96","121.9","106.4","90.2",".373",".267",".630","53.8","56.1","11.1","3.2",".600","13.0","27.8",".267",".494","12.6","76.2",".183"
"14","14","2013-11-27","0","MIN","1","117","110","119.1","112.0","98.3",".284",".182",".591","43.9","48.9","11.2","7.4",".557","10.8","22.5",".216",".483","13.8","64.3",".284"
"15","15","2013-11-29","1","NYK","1","97","95","103.6","101.5","93.6",".479",".338",".564","51.2","61.3","4.3","8.2",".500","14.0","12.8",".366",".446","9.6","83.0",".253"
"16","16","2013-12-01","0","TOR","1","112","98","119.1","104.2","94.0",".218",".264",".587","52.8","65.9","10.6","9.2",".563","13.6","33.3",".161",".448","11.7","70.2",".230"
"17","17","2013-12-03","0","BRK","1","111","87","125.1","98.1","88.7",".329",".212",".570","60.2","53.5","7.9","11.9",".547","9.3","39.5",".212",".413","10.9","78.0",".333"
"18","18","2013-12-04","0","CLE","0","88","98","97.9","109.0","89.9",".141",".250",".450","42.6","75.0","6.7","10.4",".424","10.1","28.3",".109",".434","10.6","58.3",".209"
"19","19","2013-12-06","0","BOS","0","98","106","112.8","122.0","86.9",".377",".221",".546","53.2","32.4","4.6","6.3",".481","13.5","35.7",".312",".554","9.0","73.0",".169"
"20","20","2013-12-07","0","PHI","1","103","92","115.0","102.7","89.6",".410",".265",".526","57.8","60.0","8.9","5.6",".464","10.1","42.6",".313",".472","12.1","74.4",".102"
"21","21","2013-12-09","0","WAS","1","75","74","86.6","85.4","86.6",".192",".288",".474","51.1","63.3","11.5","6.2",".459","20.2","28.6",".110",".388","13.1","69.2",".056"
"22","22","2013-12-13","1","UTA","0","93","103","104.2","115.3","89.3",".282",".247",".487","51.1","61.1","7.8","17.5",".465","7.7","26.7",".165",".500","9.7","75.6",".226"
"23","23","2013-12-15","1","NOP","1","102","93","108.9","99.3","93.6",".329",".282",".524","61.4","62.2","7.5","11.5",".476","14.1","39.5",".247",".476","12.2","80.0",".141"
"24","24","2013-12-17","1","OKC","0","93","105","94.0","106.1","99.0",".253",".218",".481","44.8","69.4","9.1","4.5",".443","13.4","24.1",".184",".517","15.7","71.4",".159"
"25","25","2013-12-20","1","PHO","0","99","103","98.4","102.4","100.6",".341",".200",".506","54.6","51.4","5.0","13.0",".435","14.1","23.9",".294",".466","9.8","82.4",".239"
"26","26","2013-12-21","0","LAC","0","91","112","89.8","110.5","101.3",".330",".341",".452","52.1","51.6","11.8","5.7",".386","15.2","30.0",".261",".529","14.6","76.1",".244"
"27","27","2013-12-23","1","GSW","0","81","89","87.4","96.0","92.7",".259",".160",".449","52.8","51.6","7.6","14.7",".401","15.9","27.9",".198",".470","14.0","76.1",".119"
"28","28","2013-12-27","0","NOP","0","89","105","93.0","109.7","95.7",".293",".280",".481","44.2","57.6","10.4","6.2",".439","15.5","22.4",".207",".534","14.3","67.4",".112"
